Date,EMA12,EMA26,EMA50,EMA200,EMA12_26_diff,EMA12_50_diff,EMA50_200_diff,Stoch_%K,Stoch_%D,Williams_%R,CCI,OBV,CMF,Supertrend_Direction,ADX,Donchian_High_20,Donchian_Low_20,SAR,ADL,lag1_Close,lag2_Close,lag3_Close,MA5,MA9,MA10,MA20,MA21,MA50,Zscore_Close_MA20,MA20_Slope,Price_to_MA5,Price_to_MA10,Price_to_MA20,MA9_MA21_Ratio,Returns_1d,Returns_2d,Returns_3d,Returns_5d,Returns_10d,Volatility_5d,Volatility_10d,Volatility_20d,prev_close,TR,ATR,ATR_14,ATR_ratio,ATR_20d_quantile,High_Vol_Flag,BB_middle,BB_std,BB_upper,BB_lower,BB_position,BB_Width,BB_squeeze,RSI,RSI_oversold,RSI_overbought,MACD,Signal_Line,MACD_histogram,MACD_bullish,MACD_Signal_crossover,MA9_21_crossover,Volume_MA_5,Volume_MA_20,Volume_ratio,Volume_trend,Higher_high,Lower_low,Gap_up,Gap_down,Momentum_5,Momentum_10,TSLA_to_Sector,Sector_Return,Sector_MA50,Sector_Momentum_5,Relative_Momentum_Sector,TSLA_to_SPY,SPY_Return,SPY_MA50,SPY_Momentum_5,Relative_Momentum_SPY,High_20d,Low_20d,Near_20d_high,Near_20d_low,Day_of_week,Month,Is_month_end,Is_friday,Is_monday,Bull_market,Price_to_MA_20,Trend_strength,Close_to_High,Close_to_Low,High_Low_ratio,Body_size,Upper_shadow,Lower_shadow,RSI_Momentum_5,RSI_Momentum_10,MACD_RSI_Interaction,MACD_Signal_Gap,Volatility_Returns,BBWidth_to_MA,Volatility_Shadow,MA9_21_Combo,MA9_Momentum,BB_Squeeze_MA20,Friday_Momentum,Monday_GapUp,Month_MA_ratio,Volume_Momentum,Volume_Volatility,Volume_Shadow,NearHigh_Momentum,NearLow_GapDown,ResistanceBreakout,Bull_RSI,HighVol_GapUp,Oversold_Body,ATR_vs_BodySize,Supertrend_EMA_Confirm,Supertrend_EMA_Agree,Supertrend_RSI_Bull,Supertrend_RSI_Bear,Supertrend_RSI_Confirm,Trend_Duration,Supertrend_Vol_Adj,Monday_Supertrend,Friday_Supertrend,Month_Supertrend,Supertrend_Breakout_High,Supertrend_Bounce_Low,Supertrend_Break_Score,Signal_Strength,RSI_Price_Divergence,Trend_Pattern_Strength,Close
2025-05-05 04:00:00,273.04980253289386,267.7477802090733,277.7345829811252,287.01188775225825,5.302022323820552,-4.684780448231322,-9.27730477113306,79.74191758001976,83.07663845324022,-20.258082419841486,83.67738044976005,1694211930.0,0.19178854516417165,1.0,,294.86,214.25,249.09492974294048,2046099015.592491,287.21,280.52,282.16,284.43600000000004,278.14000000000004,274.123,259.5085,258.55238095238093,262.38259999999997,10.840642519795937,1.0508999999999957,-0.014681685862549254,0.022387760239016785,0.07996462543616101,1.0757588035951084,-0.024198321785453114,-0.0009268501354626757,-0.006733768074851265,-0.019658598013152395,0.23191208791208795,0.02610134456408988,0.03930498323617125,0.06582998585861723,287.21,12.810000000000002,16.24970714285715,16.24970714285715,0.05798082902610844,25.815232857142856,0,259.5085,22.026809567814347,303.56211913562873,215.45488086437132,0.7355254847066246,88.10723827125742,0.0848789522031623,61.82126217631046,0,0,5.302022323820438,0.5083144632397563,4.793707860580682,1,0,0,109320029.8,129501977.3,0.7306365815620639,0.8441572250804544,0,0,0,0,-0.019658598013152395,0.23191208791208795,1.4062923377991872,-0.010624038127389213,197.8668,0.008195477310669386,-0.02785407532382178,0.49734698585650655,-0.005734349636530411,555.9754,0.022982663156939198,-0.04264126117009159,294.86,214.25,0,0,0,5,0,0,1,0,0.07996462543616101,0.07996462543616101,0.9838897099866947,1.0213556851311953,1.03807944606414,0.015145658361738772,0.0009955041746949132,0.020909155783914987,-1.21531934178979,14.337097988668749,296.35307044559863,4.2853933973409255,-0.00017576040073636104,1101.8139080472283,3.912827489792206e-05,0.024083830169898835,0.00028862136052723835,0.006787313620339686,-0.0,0,5.378794017975542,-0.014363290850632447,0.01907059716648019,0.016004345872438156,0.0,0,-0.0,0.0,0,0.0,3.827961761689361,1.0,1,True,False,1,428.0,14.963342983725283,1.0,0.0,0.0,False,False,0.07996462543616091,1.0,False,1.0196585980131525,280.26
2025-05-06 04:00:00,273.4036790662948,268.3109076009938,277.64106992304187,286.89584906815617,5.092771465300984,-4.2373908567470835,-9.254779145114298,72.92909671142928,80.68544470642334,-27.07090328843196,56.19224441104551,1617496138.0,0.20723047933717534,1.0,,294.86,217.8,251.84083395836404,2065578574.062405,280.26,287.21,280.52,281.1,280.8744444444444,277.861,261.61150000000004,260.2628571428572,261.279,6.026636023248637,1.1428000000000111,-0.020455353966559953,-0.009036892546992803,0.05251489326730652,1.0791952702274132,-0.01751944622850199,-0.041293826816614865,-0.018430058462854504,-0.057117419443207695,0.1570786233558854,0.02222919428846536,0.04007388268780016,0.06562443967393113,280.26,8.909999999999968,16.085421428571433,16.085421428571433,0.0584180912604737,25.815232857142856,0,261.61150000000004,21.3905016488485,304.39250329769703,218.83049670230304,0.66056776303724,85.562006595394,0.08176437828172116,58.762376236945,0,0,5.092771465300871,1.4252058636519795,3.6675656016488913,1,0,0,102881877.6,124165078.1,0.6178532094041345,0.8285894808292317,0,1,0,1,-0.057117419443207695,0.1570786233558854,1.3938243482662618,-0.008730995032364852,197.4664,-0.007635505098708917,-0.04948191434449878,0.49275232641374384,-0.008358325495554708,555.2072000000001,0.008081974310867102,-0.0651993937540748,294.86,217.8,0,0,1,5,0,0,0,0,0.05251489326730652,0.05251489326730652,0.9914305260504807,1.0147411092684724,1.0235120692832136,0.008220281576682977,0.008643544579625913,0.006373706192119104,-3.356355291005168,9.230313164419915,215.5148697577697,2.242359737996912,-0.000409685350318568,1629.2592827067108,0.0003463803914906998,-0.009752571694267995,0.001168357032367287,0.004293847598532262,-0.0,0,5.395976351137066,-0.03529018091586798,0.013734379033596377,0.009278456585749375,0.0,0,-0.0,0.0,0,0.0,7.1057159051890215,1.0,1,True,False,1,429.0,15.0095070952061,0.0,0.0,0.0,False,False,0.05251489326730662,1.0,False,1.0571174194432076,275.35
2025-05-07 04:00:00,273.83695920994177,268.89676629721646,277.58534169076574,286.78962171424416,4.940192912725308,-3.7483824808239774,-9.204280023478418,74.13625641726915,75.60242356957272,-25.863743582592086,49.99383035166529,1689378546.0,0.28532417421904693,1.0,,294.86,222.79,254.4219839208622,2102143035.9347093,275.35,280.26,287.21,279.912,282.7311111111111,280.409,264.3295,262.3071428571429,260.7474,4.169271154963247,1.5494000000000028,-0.013189859670181936,-0.014938892831542372,0.04498362838805359,1.077862798669922,0.003159615035409402,-0.01441518589880808,-0.0382646843772847,-0.02105188545506098,0.10161920714684536,0.018846620209975837,0.03783543823191991,0.0641678651380946,275.35,6.920000000000016,15.135421428571433,15.135421428571433,0.054794806417245066,25.815232857142856,0,264.3295,19.438152520776526,303.20580504155305,225.45319495844694,0.6529273420826752,77.7526100831061,0.07353758290609458,65.82960460147785,0,0,4.940192912725195,2.1282032734666227,2.811989639258572,1,0,0,91466147.8,119179024.9,0.6031464686031341,0.7674685027566457,0,1,0,0,-0.02105188545506098,0.10161920714684536,1.3874127279119997,0.00779549481144004,197.11960000000002,0.009277096218189174,-0.030328981673250155,0.49223915174195854,0.004205440229062329,554.5454,0.011919789374977396,-0.03297167483003838,294.86,222.79,0,0,2,5,0,0,0,0,0.04498362838805359,0.04498362838805359,0.9938831318364998,1.0192619926199262,1.0255350553505536,0.0023837041317537134,0.00376511476359431,0.018897979871117323,-1.385837295622267,6.689552226392502,185.11216609584415,0.6837863657919492,-0.0007211599739132804,1728.4261951078959,0.00014245476707406226,-0.0161020768364363,0.0002776714149449985,0.00330798730200344,-0.0,0,5.38931399334961,-0.012697370369657715,0.011367272424751385,0.013669165496544957,0.0,0,-0.0,0.0,0,0.0,22.977612059970273,1.0,1,True,False,1,430.0,15.344986334613544,0.0,0.0,0.0,False,False,0.04498362838805366,1.0,False,1.021051885455061,276.22
2025-05-08 04:00:00,275.52665779302765,270.0762650900152,277.86905378132394,286.7700234882318,5.450392703012426,-2.342395988296289,-8.900969706907858,86.06909948649079,77.71148420506306,-13.930900513370455,79.0338628817542,1786917994.0,0.21497394057929348,1.0,,294.86,222.79,256.8482648856105,2106179798.4601753,276.22,275.35,280.26,280.77200000000005,282.71666666666664,282.94,264.9605,265.3052380952381,260.62780000000004,5.898256350901957,1.6980000000000017,0.01441739204763981,0.006644518272425293,0.074952681626129,1.0656279110673956,0.031134602852798343,0.03439259124750316,0.016270605865981613,0.015328675317267892,0.09752996030981476,0.02442659588068439,0.03757616916892229,0.04027716729835706,276.22,13.579999999999984,15.629942857142861,15.629942857142861,0.05487656364420638,25.705265714285712,0,264.9605,19.90628873787648,304.773077475753,225.14792252424706,0.7494123874810039,79.62515495150592,0.07512926922268216,68.42194522092946,0,0,5.450392703012312,2.7926411593757607,2.6577515436365515,1,0,0,91042242.6,113084328.65,0.8625372689958486,0.8050827527285319,1,0,0,0,0.015328675317267892,0.09752996030981476,1.4139197776012709,0.011803706866241326,196.83759999999998,0.01557852281320904,-0.00024984749594114675,0.5040526669734188,0.006967833912500998,553.9558,0.011800096692749618,0.003528578624518275,294.86,222.79,0,0,3,5,0,0,0,0,0.074952681626129,0.074952681626129,0.9828157349896479,1.0193622275509107,1.0371854980136717,0.018560240317562485,0.01748472719612393,0.000772417667298541,1.0488177828675171,6.67318960171757,181.84853052954085,-0.1348896157392092,0.00039743551422222575,1062.3248014510928,0.0006570090669940091,0.007080584126693705,0.00022099952162003074,0.005631140196851428,0.0,0,5.328139555336978,0.01322155374548032,0.021068849301790756,0.015747467870158006,0.0,0,0.0,0.0,0,0.0,2.9565138269495193,1.0,1,True,False,1,431.0,24.226468661763104,0.0,0.0,0.0,False,False,0.07495268162612906,1.0,False,1.015328675317268,284.82
2025-05-09 04:00:00,279.0240950556388,272.1639491574215,278.66869873107595,286.884351612727,6.860145898217297,0.35539632456283243,-8.215652881651067,88.6254548845268,82.94360359609557,-11.374545115343656,116.7206179102948,1919305829.0,0.20737271547077812,1.0,,307.04,222.79,259.12896899247386,2102139794.1057386,284.82,276.22,275.35,282.98199999999997,284.09222222222223,284.271,267.25350000000003,266.5461904761905,260.954,7.706761141691046,1.9573000000000094,0.053989299672770885,0.04921008474307964,0.11601906055486633,1.065827358907983,0.047187697493153546,0.07979147056693936,0.08320319593244951,0.03847359075241119,0.0467099491138796,0.030750112792041855,0.0259890017752243,0.03721300131777451,284.82,22.220000000000027,15.889942857142861,15.889942857142861,0.05327547393932429,25.206431428571427,0,267.25350000000003,20.994836276167472,309.24317255233495,225.26382744766508,0.8692157870647146,83.97934510466987,0.07855775986532439,80.11063829691786,0,1,6.8601458982171835,3.6061421071440454,3.254003791073138,1,0,0,94628873.0,110617590.2,1.196806355667654,0.8554595415512858,1,0,0,0,0.03847359075241119,0.0467099491138796,1.4735437972432193,0.0048153296266877366,196.63719999999998,0.004865213721888528,0.03360837703052266,0.5285111812028209,-0.0012742009698083478,553.5416,-0.004269884960124148,0.04274347571253534,307.04,222.79,0,0,4,5,0,1,0,0,0.11601906055486633,0.11601906055486633,0.9714043772798332,1.0284827586206897,1.0587586206896553,0.0277385341649151,0.02943740360759079,0.0007040836853751075,3.0821439127500567,3.7419638383294473,260.6803207234596,-0.3521383160709073,0.0025585076595811807,723.8346946471013,0.0007650487346156713,0.0524494546533546,0.0020771622206194745,0.009114197498869717,0.03847359075241119,0,5.329136794539915,0.04604543793784199,0.03680193042701292,0.03607352356149742,0.0,0,0.0,0.0,0,0.0,1.9205612330255706,1.0,1,True,False,1,432.0,26.169103852485332,0.0,1.0,0.0,False,False,0.11601906055486629,1.0,False,1.0384735907524112,298.26
2025-05-12 04:00:00,285.0788496624636,275.58736033094584,280.2260046631906,287.1977411489188,9.491489331517755,4.852844999272975,-6.971736485728172,95.07585497544991,89.92346978215583,-4.924145024421524,163.55093342483062,2032132490.0,0.20374563323910744,1.0,,322.21,222.79,262.96185147307597,2134270635.9401727,298.26,284.82,276.22,290.606,287.02000000000004,287.521,270.55699999999996,269.6880952380953,261.462,9.76656907808953,2.2096999999999865,0.0955726998066111,0.10732781257716817,0.1767575778856214,1.064266480678738,0.06745792261785022,0.11782880415701147,0.15263196003185864,0.13601655605509166,0.11368406324331892,0.03394577993696241,0.03262654201383311,0.039341316633079396,298.26,23.94999999999999,16.50851428571429,16.50851428571429,0.05185160589771434,24.990412857142854,0,270.55699999999996,23.560927088361343,317.67885417672267,223.43514582327728,1.0074397096159227,94.24370835344538,0.08708304382574225,81.62013369945525,0,1,9.491489331517698,4.783211552018777,4.708277779498921,1,0,0,98270428.8,109811519.0,1.0274574291245346,0.8949009147209774,1,0,1,0,0.13601655605509166,0.11368406324331892,1.4984703722878523,0.04970110172422304,196.56740000000002,0.06613477846354554,0.06988177759154612,0.5461157138201341,0.033047453662685466,553.3178,0.03456904047842979,0.10144751557666187,322.21,222.79,1,0,0,5,0,0,1,0,0.1767575778856214,0.1767575778856214,0.9881133422302226,1.0220866773675763,1.03438202247191,0.0112115283083326,0.0006909981782774372,0.02160939757522456,11.101689490556032,9.278908441417016,384.29026185687627,-0.07493377251985578,0.005181210926588716,533.1775661514401,2.2544881095050944e-05,0.11422539337044997,0.012999469480582367,0.015392587901545619,0.0,1,5.32133240339369,0.13975122100273762,0.03487784378365861,0.02291270728935285,0.11368406324331892,0,0.0955726998066111,0.0,0,0.0,4.624434781509607,1.0,1,True,False,1,433.0,24.788481969872347,1.0,0.0,0.0,True,False,0.1767575778856213,1.0,False,1.1360165560550917,318.38
2025-05-13 04:00:00,292.6159497143923,279.9194077138387,282.3375338920851,287.66413178425296,12.696542000553563,10.278415822307181,-5.326597892167854,96.01830083686953,93.23987023228209,-3.9816991630173257,182.32078485863943,2169125064.0,0.24952039177891824,1.0,,337.5894,222.79,268.8866663257684,2224880758.7929406,318.38,298.26,284.82,302.35,292.7877777777778,291.725,274.64300000000003,273.58142857142855,262.4504,9.83097716946574,2.6062999999999987,0.10491152637671552,0.14515382637758156,0.2163790812072397,1.0702034100291085,0.049280733714429203,0.12006303225373838,0.1729162277929921,0.21325585618303955,0.14395781255350482,0.02411901991132032,0.0347078353934069,0.04006221645556134,318.38,20.7894,16.45919285714286,16.45919285714286,0.04926869475601778,24.79598571428571,0,274.64300000000003,27.063013038772414,328.7690260775449,220.5169739224552,1.0489688076754478,108.25205215508967,0.09853887788428037,82.0327515944119,0,1,12.696542000553507,6.3658776417257235,6.330664358827783,1,0,0,110325785.2,111654385.65,1.2269341074467681,0.9881007768547065,1,0,0,0,0.21325585618303955,0.14395781255350482,1.5517930137495355,0.013225396526568511,196.6334,0.08974943052391793,0.12350642565912162,0.5692693067957194,0.006603886859122943,553.3792000000001,0.05017895490336444,0.1630769012796751,337.5894,222.79,1,0,1,5,0,0,0,0,0.2163790812072397,0.2163790812072397,0.9895749096387505,1.0545138888888888,1.065623106060606,0.04396874999999998,0.010534917831592237,0.009578830783967398,17.493964676316914,11.809255477276572,519.3218167753165,-0.035213282897940346,0.004170569941129576,500.2865862288425,0.0003656441939819705,0.15534411996806094,0.022372997380936007,0.021321751859792976,0.0,0,5.3510170501455425,0.26165088356373395,0.029592448167386626,0.02467824420504033,0.14395781255350482,0,0.10491152637671552,0.0,0,0.0,1.12051341561,1.0,1,True,False,1,434.0,24.353288407658837,0.0,0.0,0.0,True,False,0.21637908120723978,1.0,False,1.2132558561830395,334.07
2025-05-14 04:00:00,301.08734206602423,284.938710846147,284.89998354337587,288.2613046023201,16.148631219877245,16.187358522648367,-3.3613210589442133,97.43277636372976,96.17564405868306,-2.5672236361595946,203.21455692563683,2306122328.0,0.2757475243536965,1.0,,350.0,222.79,277.1309943666762,2312980537.79534,334.07,318.38,298.26,316.642,300.25,298.277,279.3215,278.1209523809524,263.9632,9.134618118311629,2.9984000000000037,0.0980223722689979,0.16562792303798157,0.24473053452741733,1.0795662729816078,0.04073996467806151,0.09202839374332572,0.16569436062495813,0.25870682789081156,0.2322086759285511,0.013365385781278218,0.031101005593913444,0.04042149976838165,334.07,15.930000000000007,16.858478571428574,16.858478571428574,0.04848849105910197,24.05369428571429,0,279.3215,31.111648567359353,341.5447971347187,217.0982028652813,1.0492998856360671,124.44659426943738,0.11138293531775875,82.67734044833041,0,1,16.14863121987719,8.322428357356017,7.826202862521171,1,0,0,123348756.4,114524532.95,1.1962263496836203,1.0770509446552605,1,0,1,0,0.25870682789081156,0.2322086759285511,1.608810328073666,0.0038554440728353345,196.7908,0.08548897483550166,0.1732178530553099,0.5917051004952433,0.0012780314906959411,553.5938000000001,0.04711752650806389,0.21158930138274767,350.0,222.79,1,0,2,5,0,0,0,0,0.24473053452741733,0.24473053452741733,0.9933714285714286,1.0316913946587538,1.0385756676557865,0.015124087591240896,0.006672802577082355,0.01581914404049701,21.38919248583625,19.198395754800845,647.0496384823609,-0.4962254948348459,0.0022145690515348007,508.5024882867949,0.00020753087027691836,0.17880631957579834,0.0253590569920447,0.027258805297547848,0.0,0,5.397831364908039,0.30947192436605414,0.015988026645251806,0.026905459199625816,0.2322086759285511,0,0.0980223722689979,0.0,0,0.0,3.205832083060609,1.0,1,True,False,1,435.0,24.142051967981416,0.0,0.0,0.0,True,False,0.2447305345274173,1.0,False,1.2587068278908116,347.68
2025-05-15 04:00:00,307.5077509789436,289.2262137464324,287.1713567377533,288.8041771933418,18.281537232511198,20.336394241190305,-1.6328204555885009,90.93663216348025,94.79590312135984,-9.063367836393512,168.70039697757247,2208239732.0,0.3030562378864768,1.0,,350.0,222.79,287.3326551553415,2353982583.91704,347.68,334.07,318.38,328.24199999999996,306.4288888888889,304.507,284.385,282.3452380952381,265.2376,6.381894623774378,3.8848999999999934,0.0444123542995718,0.12581976769006942,0.20547848866853036,1.0852985903219914,-0.013978370915784688,0.026192115424910956,0.0767636158050129,0.2036373850150972,0.22208755168971916,0.030775809243787727,0.031993042624992404,0.038085138212368856,347.68,12.964699999999993,15.831671428571427,15.831671428571427,0.046180711243718066,23.25540714285715,0,284.385,32.833993536864746,350.05298707372947,218.7170129262705,0.9449276017429272,131.33597414745896,0.11545613705668283,75.30831802584248,0,1,18.28153723251114,10.314250132387043,7.967287100124098,1,0,0,123417386.0,113799725.9,0.8601303318253423,1.0845139127000305,0,0,0,1,0.2036373850150972,0.22208755168971916,1.589852988916199,-0.002221091111008322,196.8752,0.07044281175536149,0.13319457325973572,0.580598177691969,0.004884358140880618,553.7418,0.04495097865713382,0.15868640635796338,350.0,222.79,0,0,3,5,0,0,0,1,0.20547848866853036,0.20547848866853036,0.9904105081393532,1.0242137123698856,1.034130498366821,0.007286830816242635,0.009682340586896909,0.016407152441514385,15.335588952667871,16.725039972230103,600.0029907393379,-2.346963032262945,0.0023624623968784854,639.1682936262501,0.00030976753510628677,0.13655201650867277,0.00904401569192881,0.02372375254991389,0.0,0,5.426492951609957,0.17515469154508054,0.026471207017052575,0.022440364295682358,0.0,0,0.0,75.30831802584248,0,0.0,6.336688159773626,1.0,1,True,False,1,436.0,25.58517241429482,0.0,0.0,0.0,False,False,0.20547848866853036,1.0,False,1.2036373850150972,342.82
2025-05-16 04:00:00,314.0419431360292,293.7264942096596,289.63444078725314,289.4128918481344,20.315448926369584,24.407502348776063,0.2215489391187475,97.97130133585111,95.44690328768705,-2.028698664025182,159.38792514576224,2304135397.0,0.3245869387510978,1.0,,351.62,222.79,296.1060834335937,2416020576.020786,342.82,347.68,334.07,338.58599999999996,314.17555555555555,310.784,289.8155,287.5085714285714,266.9682,5.452876411074451,4.512399999999991,0.033651716255249875,0.12611974876441523,0.20759586702574584,1.0927519621223165,0.020885595939560186,0.0066152784169351,0.04762474930403826,0.17340575336954345,0.218550886111208,0.03108845628709083,0.03197447416300885,0.03782090841828613,342.82,9.29000000000002,14.892385714285714,14.892385714285714,0.04255210501824594,22.87440714285715,0,289.8155,34.294359437237745,358.4042188744755,221.2267811255245,0.9385888888674779,137.17743774895098,0.11833169529317013,76.58427338995342,0,1,20.315448926369527,12.314489891183541,8.000959035185986,1,0,0,116118952.0,114424270.4,0.8380710199398396,1.014810508243363,0,0,0,0,0.17340575336954345,0.218550886111208,1.6078467404787065,0.009460650187821606,197.1076,0.0753915320389309,0.09801422133061255,0.5889936048468529,0.006334044643159675,554.1716,0.05291136548888975,0.1204943878806537,351.62,222.79,1,0,4,5,0,1,0,1,0.20759586702574584,0.20759586702574584,0.9953358739548377,1.022346858294628,1.0271375573277248,0.010801756007393741,0.0046859820561174536,0.0111720669752558,13.280153623443953,16.737560811557326,612.7476341325015,-4.313530855997556,0.001480579936922253,660.7876106913427,0.0001498318121816506,0.13781760292468834,0.005835401209419716,0.02456517088101202,0.17340575336954345,0,5.463759810611583,0.14532633658984956,0.026054334268877332,0.013290171325978968,0.218550886111208,0,0.033651716255249875,76.58427338995342,0,0.0,3.9390045456105796,1.0,1,True,False,1,437.0,25.759314780201326,0.0,1.0,0.0,True,False,0.2075958670257458,1.0,True,1.1734057533695434,349.98
2025-05-19 04:00:00,318.35702880740934,297.3089761200552,291.6915215406942,289.9370421780037,21.04805268735413,26.66550726671511,1.7544793626905175,88.21128154368105,92.37307168100413,-11.788718456195246,116.18014987399832,2215265544.0,0.3574711028508638,1.0,,351.62,229.8501,304.9883100842187,2488094672.793661,349.98,342.82,347.68,343.328,321.5911111111111,316.967,295.54499999999996,292.3047619047619,268.5566,3.56868983093614,4.9976,-0.003605881256407817,0.07926061703584275,0.15748870730345632,1.1001911464442418,-0.022544145379736147,-0.002129397351379736,-0.016078002761159782,0.07447075821345561,0.22061657032755289,0.03209979599825026,0.031721302070196876,0.034767614426189246,349.98,16.610000000000014,15.089492857142858,15.089492857142858,0.04410971632360741,21.943264285714292,0,295.54499999999996,32.87841805324801,361.301836106496,229.78816389350393,0.853917575388043,131.51367221299208,0.11124674094722636,70.46606704743539,0,1,21.048052687354016,14.061202450417639,6.986850236936377,1,0,0,111327590.4,113979362.7,0.779701262533906,0.9767346277678389,0,0,0,1,0.07447075821345561,0.22061657032755289,1.5752901086756308,-0.0023429962787705483,197.3374,0.02207370452299151,0.0523970536904641,0.5750861561738253,0.0010939077751599413,554.5502,0.020343402116674403,0.05412735609678121,351.62,229.8501,0,0,0,5,0,0,1,1,0.15748870730345632,0.15748870730345632,0.9973469387755102,1.0261571227165012,1.0288868224495304,0.01721677074041024,0.002660118682218203,0.00856499751527378,5.2476614413427125,15.545982036476586,492.33585724634855,-7.074352213481262,-0.0005161006086925335,835.0620143041299,8.438242826121766e-05,0.08720182912454183,-0.0002685327111923781,0.017520105423501162,0.0,0,5.500955732221209,0.05806494420088859,0.025028251466916552,0.008752237271274298,0.0,0,-0.0,70.46606704743539,0,0.0,2.561871509886095,1.0,1,True,False,1,438.0,27.958252627208886,1.0,0.0,0.0,False,False,0.1574887073034564,1.0,True,1.0744707582134556,342.09
2025-05-20 04:00:00,322.2744089908848,300.75423714819925,293.73577559792193,290.47319101205346,21.520171842685556,28.53863339296288,3.262584585868467,86.70090094155762,90.96116127369659,-13.299099058323307,116.43599660039618,2346981092.0,0.3036670708288314,1.0,,354.9899,244.43,312.44938047074373,2399561641.148488,342.09,349.98,342.82,345.278,329.10222222222217,323.81399999999996,300.8375,297.8438095238095,270.98999999999995,2.8629402823964134,5.2388999999999895,-0.00422268432972861,0.0617823812435534,0.1428761374496199,1.1049490091749377,0.005057148703557557,-0.017601005771758493,0.002916982673123014,0.029185500044900836,0.2486653350281458,0.025706193263604345,0.02942895600298117,0.03443123600056023,342.09,13.359899999999982,14.525914285714284,14.525914285714284,0.04224860184315713,20.650864285714295,0,300.8375,31.617950410452476,364.0734008209049,237.60159917909502,0.8398583671776412,126.47180164180989,0.10509976452554112,77.00595655126303,0,1,21.520171842685443,15.552996328871203,5.96717551381424,1,0,0,110272185.2,114522217.5,1.1501309603963965,0.9628890149634066,0,0,0,0,0.029185500044900836,0.2486653350281458,1.5915382122853308,-0.005203536562902955,197.6914,0.003483835005574143,0.025701665039326693,0.5799443366787551,-0.003362192149281351,555.1956,0.010241292345443354,0.018944207699457483,354.9899,244.43,0,0,1,5,0,0,0,1,0.1428761374496199,0.1428761374496199,0.9685345977448936,1.0064104440476538,1.0391063431197494,0.011642280162129563,0.020708219417136794,0.006369612006282351,2.247457348384519,19.14871198498266,459.50805835054,-9.585820815056962,7.498452034188542e-05,885.1787199782419,0.000609421278126999,0.06826638093953258,-0.0001232411536948964,0.015016248402273901,0.0,0,5.524745045874688,0.03356714719629087,0.029565488746404644,0.031143052260468783,0.0,0,-0.0,77.00595655126303,0,0.0,3.6285824316564277,1.0,1,True,False,1,439.0,28.223683757015653,0.0,0.0,0.0,False,False,0.14287613744961988,1.0,True,1.0291855000449008,343.82
2025-05-21 04:00:00,324.17373068459483,303.26281217425856,295.3390785156505,290.9124627432768,20.910918510336273,28.83465216894433,4.42661577237368,75.74720293740589,83.55312847421486,-24.252797062475043,83.07698256429323,2244626248.0,0.28982358059610097,1.0,,354.9899,249.2,320.10667398600987,2329906298.4664397,343.82,342.09,349.98,342.666,334.6355555555556,329.654,305.0315,302.4461904761905,273.07079999999996,1.7649940269738438,5.141999999999996,-0.023480590429164283,0.015064279517312151,0.09700145722654874,1.106430056297565,-0.02675818742365188,-0.021836358852933335,-0.0438882221841248,-0.037563276576161986,0.2114256751864454,0.020016194516744794,0.032960601262790344,0.03487763290985662,343.82,15.150000000000034,14.818142857142858,14.818142857142858,0.04428349428349428,18.577871428571438,0,305.0315,30.152163276672162,365.3358265533443,244.72717344665568,0.7453265104770423,120.60865310668862,0.09884934269631879,72.22313506325081,0,1,20.91091851033616,16.624580765164197,4.286337745171963,1,0,0,103343701.2,112120864.55,0.9128973845394773,0.9217169490689591,0,0,0,0,-0.037563276576161986,0.2114256751864454,1.5810063784549964,-0.020274961810859526,197.9966,-0.020637638239785372,-0.016925638336376614,0.574100126960162,-0.016850805431390725,555.7343999999999,-0.0080498306642387,-0.029513445911923286,354.9899,249.2,0,0,2,5,0,0,0,1,0.09700145722654874,0.09700145722654874,0.9633510868000575,1.0072847682119206,1.0456050571944613,0.028481839561013855,0.00872631641862416,0.007232084155161126,-2.7129375975783927,15.26982509482964,309.5727498962646,-12.338243019992234,-0.0008784751922315561,1243.356679357181,0.00028762463596721156,0.01666757163442194,0.00088200791246228,0.009588530287429425,-0.0,0,5.532150281487826,-0.03429141694111129,0.01827273162276975,0.01456838214524188,0.0,0,-0.0,72.22313506325081,0,0.0,1.5547429598314249,1.0,1,True,False,1,440.0,27.87251886189156,0.0,0.0,0.0,False,False,0.09700145722654877,1.0,False,1.037563276576162,334.62
